website,domain,phones,addresses,status,retries,facebook_links,instagram_links,youtube_links,twitter_links,linkedin_links,error
http://amairportparking.com,amairportparking.com,['95050408'],[],success,0,,,,,,
http://pattikavanagh.massagetherapy.com,pattikavanagh.massagetherapy.com,"['7167992878241', '7167992878']","['241 Garden Street,\xa0 \r\n\t\t\t\t\tLockport ,\xa0\r\n\t\t\t\t\tNY\xa0 \r\n\t\t\t\t\t14094']",success,0,['facebook.com/pattikmassage'],,,,,
http://howellci.com,howellci.com,['8022796093'],[],success,0,,,,,,
http://mq3labs.com,mq3labs.com,[],[],success,0,"['facebook.com/citrix', 'facebook.com/2008']",['instagram.com/citrix'],,,,
http://ancientcityappraisals.com,ancientcityappraisals.com,['9044719543'],[],success,0,,,,,,
http://mlfcare.org,mlfcare.org,"['6267656119', '6262819820']",[],success,0,['facebook.com/MorningLightFoundation'],,,,,
http://mingchienliang.com,mingchienliang.com,[],[],success,0,,,,['twitter.com/wix'],,
http://peakdds.com,,,,failed,0,,,,,,Failed to retrieve page content
http://oneononesc.com,oneononesc.com,"['8645763733', '293068645763733']",[],success,0,"['facebook.com/2008', 'facebook.com/oneononefitnessllc']",['instagram.com/mrresultz'],,,,
http://belanshion.com,belanshion.com,[],[],success,0,,,,,,
http://sandiegorealestatejobs.net,sandiegorealestatejobs.net,[],[],success,0,,,,,,
http://toptok.info,,,,failed,0,,,,,,Failed to retrieve page content
http://pawsinmotionla.com,pawsinmotionla.com,[],[],success,0,,,,,,
http://simplythaidining.com,simplythaidining.com,"['510793169862', '5107931698']","['6295 Jarvis Ave,Newark, CA 94560']",success,0,['facebook.com/wildorchidtacoma'],['instagram.com/orientalgardendenton'],,,,
http://independenthotelmarketinggroup.com,independenthotelmarketinggroup.com,[],[],success,0,['facebook.com/IndependentHotelMarketing'],,,['twitter.com/IHMarketingTeam'],['linkedin.com/company/4984906'],
http://charleygasparlandscapingllc.com,charleygasparlandscapingllc.com,"['3606899133360689', '3606899133', '3606890395', '360689913336068']",[],success,0,['facebook.com/charleygasparlandscapingllc'],['instagram.com/charleygasparlandscapingllc'],['youtube.com/channel/UCbiOqh7de7xDCxyBR8wYcsA'],['twitter.com/CharleyLlc'],,
http://brynbachman.com,brynbachman.com,[],[],success,0,['facebook.com/2008'],,,,['linkedin.com/in/bryn-bachman-4a5364278'],
http://tiffin24.com,tiffin24.com,['19992025'],[],success,0,,,,,,
http://bigdiamondpools.com,bigdiamondpools.com,"['773791716', '7132429033', '770428406']",[],success,0,['facebook.com/profile.php'],,,,,
http://lloydfeinberg.com,lloydfeinberg.com,[],[],success,0,['facebook.com/lloydfeinbergrealtor'],['instagram.com/lloydfeinberg'],,['twitter.com/soflhomes'],['linkedin.com/in/lloyd-feinberg-35b3a18'],
http://lemongrassmichigan.com,lemongrassmichigan.com,['2483357435'],[],success,0,['facebook.com/pages'],"['instagram.com/lemongrassmi', 'instagram.com/lemongrass_mi']",,,,
http://thermproutah.com,thermproutah.com,['84115801268'],[],success,0,['facebook.com/2008'],,,,,
http://hangtownkc.org,hangtownkc.org,['5306226909'],[],success,0,['facebook.com/hangtownkc'],,,,,
http://gentleconfections.com,gentleconfections.com,[],[],success,0,['facebook.com/GentleConfections'],['instagram.com/gentleconfections'],,,,
http://wordofgodokc.com,wordofgodokc.com,['4052865303837'],[],success,0,['facebook.com/wordofGodchurchokc'],['instagram.com/wordofgodokc'],,,,
http://barbaranichols.org,barbaranichols.org,['4085503315'],[],success,0,,,,,,
http://pearlandcounseling.com,pearlandcounseling.com,['2818041900'],[],success,0,,,,,,
http://romangalloway.com,romangalloway.com,[],[],success,0,,,,,,
http://blacknewengland.org,blacknewengland.org,[],[],success,0,,,,,,
http://yttangsoodo.com,yttangsoodo.com,['97294145502165'],"['45502165 West Park Boulevard Plano, TX 75075']",success,0,['facebook.com/profile.php'],,,,,
http://thecheapghostwriter.com,thecheapghostwriter.com,"['+17813736808', '18556461390']",[],success,0,,,,,,
http://kiplearningandactivitycenter.com,kiplearningandactivitycenter.com,['20062023'],[],success,0,,,,,,
http://drfconaway.com,drfconaway.com,['2284674670'],"['292 Hancock Square\nBay St. Louis, MS 39520', '292 Hancock Square Bay St. Louis, MS 39520']",success,0,['facebook.com/Dr-Frank-Conaway-1493412994061107'],['instagram.com/drfconaway'],,,,
http://kiddnap.com,kiddnap.com,['0842712233'],[],success,0,['facebook.com/KiddNap.MintTower'],,,,,
http://marinavillageharbor.com,marinavillageharbor.com,[],[],success,0,,,,,,
http://kalamazoomijobs.com,kalamazoomijobs.com,[],[],success,0,,,,,,
http://globalonefinancialsolutions.com,,,,failed,0,,,,,,Failed to retrieve page content
http://latinoyouthoutreach.org,latinoyouthoutreach.org,[],[],success,0,['facebook.com/profile.php'],['instagram.com/latinoyouthoutreach'],,,['linkedin.com/in/joseph-paniagua-a67034268'],
http://flatpondpublishing.com,flatpondpublishing.com,[],[],success,0,,,,,,
http://sanctuaryfarmphila.org,sanctuaryfarmphila.org,"['23372347', '2677030194']",[],success,0,['facebook.com/SanctuaryFarmPhila'],['instagram.com/sanctuaryfarmphila'],,,,
http://reignvolleyball.com,reignvolleyball.com,"['20242025', '3527420080', '5615930602']",[],success,0,['facebook.com/reignvolleyballclub'],"['instagram.com/v', 'instagram.com/reign_vb', 'instagram.com/p', 'instagram.com/reel']",,,['linkedin.com/company/reign-volleyball'],
http://oneforallartists.com,oneforallartists.com,['2672544148'],[],success,0,"['facebook.com/l.php', 'facebook.com/2008', 'facebook.com/oneforallartists']","['instagram.com/oneforallartists', 'instagram.com/p']",['youtube.com/channel/UCOYtNF_UyP0cEgmMpqxxwgg'],,,
http://nymphyacht.com,nymphyacht.com,[],[],success,0,,,,,,
http://mbcollegeguidance.com,mbcollegeguidance.com,['3152436658'],[],success,0,,,,,,
http://thecollectiveeffect.org,thecollectiveeffect.org,['820616405'],[],success,0,['facebook.com/2008'],,,,,
http://crabhouse39.com,crabhouse39.com,[],[],success,0,"['facebook.com/tr', 'facebook.com/crabhouseatpier39']","['instagram.com/crabhouse39', 'instagram.com/v', 'instagram.com/p', 'instagram.com/reel']",,,,
http://haciendailusionpr.com,haciendailusionpr.com,['7873545005'],[],success,0,"['facebook.com/HaciendaIlusionPR', 'facebook.com/tr']",['instagram.com/haciendailusion'],['youtube.com/channel/UCpJEJbP1GAm1qAsjJoXO4ng'],,,
http://wheeinc.com,wheeinc.com,[],[],success,0,['facebook.com/2008'],,,,,
http://usconstructgroup.com,usconstructgroup.com,[],[],success,0,,,,,,
http://awlsnap.com,awlsnap.com,[],[],success,0,['facebook.com/awlsnap'],['instagram.com/awlsnap'],,,,
http://hawaii432.com,hawaii432.com,['8086886855'],[],success,0,,,,,,
http://dafacargo.com,dafacargo.com,[],[],success,0,,,,,,
http://baxland.com,baxland.com,[],[],success,0,,,,,,
http://alphaquorumstore.com,alphaquorumstore.com,[],[],success,0,,,,,,
http://mahoganyvacations.com,mahoganyvacations.com,"['18007119979', '330263342']",[],success,0,['facebook.com/mahoganyvacations1'],['instagram.com/mahogany_vacations'],,,,
http://bgkinvestments.com,bgkinvestments.com,"['8184459921', '8883353139', '8884149111']","['7445 Topanga Cyn. Blvd.,\n\nCanoga Park, CA 91303']",success,0,['facebook.com/ben.keisari.9'],,,"['twitter.com/templatesmint', 'twitter.com/BenKeisari']",,
http://exaintelligence.com,exaintelligence.com,['4148408800'],"['19050 Ashford Lane\r\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tBrookfield, WI 53045']",success,0,,,,,,
http://mannexcavating.com,mannexcavating.com,['7077994711'],[],success,0,,,,,,
http://troychurch.net,troychurch.net,[],[],success,0,"['facebook.com/sharer.php', 'facebook.com/pages']",,,"['twitter.com/home', 'twitter.com/TroyChurchofC']",,
http://dentaltalentnow.com,dentaltalentnow.com,[],[],success,0,,,,,,
http://stangerfabllc.com,stangerfabllc.com,[],[],success,0,"['facebook.com/2008', 'facebook.com/10153661686574715', 'facebook.com/stangerfabllc']","['instagram.com/stangerfabllc', 'instagram.com/hphotos-xaf1']",,,,
http://diecutstickers.com,diecutstickers.com,"['2068163421', '20681634']",[],success,0,"['facebook.com/diecutstickers', 'facebook.com/tr']",['instagram.com/diecutstickersdotcom'],['youtube.com/user/diecutstickers'],,,
http://fivestarpoollinerswilliamstown.com,fivestarpoollinerswilliamstown.com,[],[],success,0,,,,,,
http://bytheseat.com,bytheseat.com,[],[],success,0,,,,,,
http://cindywalker.com,cindywalker.com,"['4799676969', '1720182019202020', '2120222023202420', '1320142015201620', '4799672983', '2520262027202820', '4798571041', '20102011201220']",[],success,0,['facebook.com/people'],,,,,
http://clearmirrorhealing.wordpress.com,clearmirrorhealing.wordpress.com,[],[],success,0,['facebook.com/ClearMirrorHealing'],,,,,
http://anthonymarlowe.com,anthonymarlowe.com,[],[],success,0,,,,,['linkedin.com/in/anthonymarlowe'],
http://miqrotech.com,miqrotech.com,['+18322696639'],[],success,0,,,,,,
http://lealvideoproductions.com,lealvideoproductions.com,"['51046818', '5104681847']",[],success,0,['facebook.com/2008'],['instagram.com/danroleal'],['youtube.com/user/cheezinacan2012'],,['linkedin.com/in/dan-leal-075993230'],
http://hairdesigners-hairsalon.business.site,hairdesigners-hairsalon.business.site,[],[],success,0,,,,,,
http://avonnylocksmith.com,avonnylocksmith.com,['5852991038'],"['275 E Main St, \r\n\r\n                                Avon, \r\n\r\n                                NY\n14414', '275 E Main St, Avon, NY 14414']",success,0,,,,['twitter.com/avonnylock'],,
http://rubpage.com,rubpage.com,['+17865086414'],[],success,0,,,,['twitter.com/fbsmguide'],,
http://ameecleaning.com,ameecleaning.com,['7855650000'],[],success,0,,,,,,
http://transtekautosales.com,,,,failed,0,,,,,,Failed to retrieve page content
http://flash-wingo.com,flash-wingo.com,[],[],success,0,,,,,,
http://fsb-int.com,fsb-int.com,"['+8201043718569', '+16143542919', '20210105']",[],success,0,,,,,,
http://big-dog-boarding.business.site,big-dog-boarding.business.site,[],[],success,0,,,,,,
http://getrazuzz.com,getrazuzz.com,[],[],success,0,,,,,,
http://poocheshouseboutique.com,poocheshouseboutique.com,[],[],success,0,,,,,,
http://edgeinsurance.biz,edgeinsurance.biz,[],[],success,0,,,,,,
http://chugiak.org,,,,failed,0,,,,,,Failed to retrieve page content
http://rfacapitalcorp.com,rfacapitalcorp.com,"['9143934509', '20230329']","['215 Marvin Ridge Road\nNew Canaan, CT 06840']",success,0,,"['instagram.com/v', 'instagram.com/p', 'instagram.com/rfacapital']",,,,
http://sustainableracine.org,sustainableracine.org,[],[],success,0,,,,,,
http://sagacitystays.com,sagacitystays.com,[],[],success,0,,,,,,
http://valezio.com,valezio.com,[],[],success,0,,,,,,
http://d-l-roofing-and-construction-llc.business.site,d-l-roofing-and-construction-llc.business.site,[],[],success,0,,,,,,
http://wibidata.com,wibidata.com,['+14806519713'],[],success,0,,,,,,
http://myrtlebeach.city,myrtlebeach.city,"['+17813736808', '18556461390']",[],success,0,,,,,,
http://morrisholmes.com,,,,failed,0,,,,,,Failed to retrieve page content
http://lammrubenstone.com,lammrubenstone.com,[],[],success,0,,,,,,
http://webranium.co.uk,webranium.co.uk,[],[],success,0,,,,,,
http://aesgoldmine.com,,,,failed,0,,,,,,Failed to retrieve page content
http://befeni-usa.com,,,,failed,0,,,,,,Failed to retrieve page content
